Group Chi p1 p2 Class Size
Fi24'.2 87 13 3 6 2510411418381323442585600
Fi24'.2 87 13 3 7 2510411418381323442585600
Fi24'.2 87 13 3 8 2510411418381323442585600
Fi24'.2 87 13 5 12 2510411418381323442585600
Fi24'.2 87 13 7 24 2510411418381323442585600
Fi24'.2 87 13 7 25 2510411418381323442585600
Fi24'.2 87 13 11 37 2510411418381323442585600
Fi24'.2 87 13 17 56 2510411418381323442585600
Fi24'.2 87 13 23 70 2510411418381323442585600
Fi24'.2 87 13 23 71 2510411418381323442585600
Fi24'.2 87 13 29 80 2510411418381323442585600
Fi24'.2 87 13 2 93 2510411418381323442585600
Fi24'.2 87 13 2 94 2510411418381323442585600
Fi24'.2 88 13 -1 -1 2510411418381323442585600
Fi24'.2 88 13 2 2 2510411418381323442585600
Fi24'.2 88 13 2 3 2510411418381323442585600
Fi24'.2 88 13 3 4 2510411418381323442585600
Fi24'.2 88 13 3 5 2510411418381323442585600
Fi24'.2 88 13 3 6 2510411418381323442585600
Fi24'.2 88 13 3 7 2510411418381323442585600
Fi24'.2 88 13 3 8 2510411418381323442585600
Fi24'.2 88 13 5 12 2510411418381323442585600
Fi24'.2 88 13 7 24 2510411418381323442585600
Fi24'.2 88 13 7 25 2510411418381323442585600
Fi24'.2 88 13 11 37 2510411418381323442585600
Fi24'.2 88 13 17 56 2510411418381323442585600
Fi24'.2 88 13 23 70 2510411418381323442585600
Fi24'.2 88 13 23 71 2510411418381323442585600
Fi24'.2 88 13 29 80 2510411418381323442585600
Fi24'.2 88 13 2 93 2510411418381323442585600
Fi24'.2 88 13 2 94 2510411418381323442585600
Fi24'.2 89 13 -1 -1 2510411418381323442585600
Fi24'.2 89 13 2 2 2510411418381323442585600
Fi24'.2 89 13 2 3 2510411418381323442585600
Fi24'.2 89 13 3 4 2510411418381323442585600
Fi24'.2 89 13 3 5 2510411418381323442585600
Fi24'.2 89 13 3 6 2510411418381323442585600
Fi24'.2 89 13 3 7 2510411418381323442585600
Fi24'.2 89 13 3 8 2510411418381323442585600
Fi24'.2 89 13 5 12 2510411418381323442585600
Fi24'.2 89 13 7 24 2510411418381323442585600
Fi24'.2 89 13 7 25 2510411418381323442585600
Fi24'.2 89 13 11 37 2510411418381323442585600
Fi24'.2 89 13 17 56 2510411418381323442585600
Fi24'.2 89 13 23 70 2510411418381323442585600
Fi24'.2 89 13 23 71 2510411418381323442585600
Fi24'.2 89 13 29 80 2510411418381323442585600
Fi24'.2 89 13 2 93 2510411418381323442585600
Fi24'.2 89 13 2 94 2510411418381323442585600
Fi24'.2 90 13 -1 -1 2510411418381323442585600
Fi24'.2 90 13 2 2 2510411418381323442585600
Fi24'.2 90 13 2 3 2510411418381323442585600
Fi24'.2 90 13 3 4 2510411418381323442585600
Fi24'.2 90 13 3 5 2510411418381323442585600
Fi24'.2 90 13 3 6 2510411418381323442585600
Fi24'.2 90 13 3 7 2510411418381323442585600
Fi24'.2 90 13 3 8 2510411418381323442585600
Fi24'.2 90 13 5 12 2510411418381323442585600
Fi24'.2 90 13 7 24 2510411418381323442585600
Fi24'.2 90 13 7 25 2510411418381323442585600
Fi24'.2 90 13 11 37 2510411418381323442585600
Fi24'.2 90 13 17 56 2510411418381323442585600
Fi24'.2 90 13 23 70 2510411418381323442585600
Fi24'.2 90 13 23 71 2510411418381323442585600
Fi24'.2 90 13 29 80 2510411418381323442585600
Fi24'.2 90 13 2 93 2510411418381323442585600
Fi24'.2 90 13 2 94 2510411418381323442585600
Fi24'.2 91 13 -1 -1 2510411418381323442585600
Fi24'.2 91 13 2 2 2510411418381323442585600
Fi24'.2 91 13 2 3 2510411418381323442585600
Fi24'.2 91 13 3 4 2510411418381323442585600
Fi24'.2 91 13 3 5 2510411418381323442585600
Fi24'.2 91 13 3 6 2510411418381323442585600
Fi24'.2 91 13 3 7 2510411418381323442585600
Fi24'.2 91 13 3 8 2510411418381323442585600
Fi24'.2 91 13 5 12 2510411418381323442585600
Fi24'.2 91 13 7 24 2510411418381323442585600
Fi24'.2 91 13 7 25 2510411418381323442585600
Fi24'.2 91 13 11 37 2510411418381323442585600
Fi24'.2 91 13 17 56 2510411418381323442585600
Fi24'.2 91 13 23 70 2510411418381323442585600
Fi24'.2 91 13 23 71 2510411418381323442585600
Fi24'.2 91 13 29 80 2510411418381323442585600
Fi24'.2 91 13 2 93 2510411418381323442585600
Fi24'.2 91 13 2 94 2510411418381323442585600
Fi24'.2 92 13 -1 -1 2510411418381323442585600
Fi24'.2 92 13 2 2 2510411418381323442585600
Fi24'.2 92 13 2 3 2510411418381323442585600
Fi24'.2 92 13 3 4 2510411418381323442585600
Fi24'.2 92 13 3 5 2510411418381323442585600
Fi24'.2 92 13 3 6 2510411418381323442585600
Fi24'.2 92 13 3 7 2510411418381323442585600
Fi24'.2 92 13 3 8 2510411418381323442585600
Fi24'.2 92 13 5 12 2510411418381323442585600
Fi24'.2 92 13 7 24 2510411418381323442585600
Fi24'.2 92 13 7 25 2510411418381323442585600
Fi24'.2 92 13 11 37 2510411418381323442585600
Fi24'.2 92 13 17 56 2510411418381323442585600
Fi24'.2 92 13 23 70 2510411418381323442585600
Fi24'.2 92 13 23 71 2510411418381323442585600
Fi24'.2 92 13 29 80 2510411418381323442585600
Fi24'.2 92 13 2 93 2510411418381323442585600
Fi24'.2 92 13 2 94 2510411418381323442585600
Fi24'.2 93 13 -1 -1 2510411418381323442585600
Fi24'.2 93 13 2 2 2510411418381323442585600
Fi24'.2 93 13 2 3 2510411418381323442585600
Fi24'.2 93 13 3 4 2510411418381323442585600
Fi24'.2 93 13 3 5 2510411418381323442585600
Fi24'.2 93 13 3 6 2510411418381323442585600
Fi24'.2 93 13 3 7 2510411418381323442585600
Fi24'.2 93 13 3 8 2510411418381323442585600
Fi24'.2 93 13 5 12 2510411418381323442585600
Fi24'.2 93 13 7 24 2510411418381323442585600
Fi24'.2 93 13 7 25 2510411418381323442585600
Fi24'.2 93 13 11 37 2510411418381323442585600
Fi24'.2 93 13 17 56 2510411418381323442585600
Fi24'.2 93 13 23 70 2510411418381323442585600
Fi24'.2 93 13 23 71 2510411418381323442585600
Fi24'.2 93 13 29 80 2510411418381323442585600
Fi24'.2 93 13 2 93 2510411418381323442585600
Fi24'.2 93 13 2 94 2510411418381323442585600
Fi24'.2 94 13 -1 -1 2510411418381323442585600
Fi24'.2 94 13 2 2 2510411418381323442585600
Fi24'.2 94 13 2 3 2510411418381323442585600
Fi24'.2 94 13 3 4 2510411418381323442585600
Fi24'.2 94 13 3 5 2510411418381323442585600
Fi24'.2 94 13 3 6 2510411418381323442585600
Fi24'.2 94 13 3 7 2510411418381323442585600
Fi24'.2 94 13 3 8 2510411418381323442585600
Fi24'.2 94 13 5 12 2510411418381323442585600
Fi24'.2 94 13 7 24 2510411418381323442585600
Fi24'.2 94 13 7 25 2510411418381323442585600
Fi24'.2 94 13 11 37 2510411418381323442585600
Fi24'.2 94 13 17 56 2510411418381323442585600
Fi24'.2 94 13 23 70 2510411418381323442585600
Fi24'.2 94 13 23 71 2510411418381323442585600
Fi24'.2 94 13 29 80 2510411418381323442585600
Fi24'.2 94 13 2 93 2510411418381323442585600
Fi24'.2 94 13 2 94 2510411418381323442585600
Fi24'.2 95 13 -1 -1 2510411418381323442585600
Fi24'.2 95 13 2 2 2510411418381323442585600
Fi24'.2 95 13 2 3 2510411418381323442585600
Fi24'.2 95 13 3 4 2510411418381323442585600
Fi24'.2 95 13 3 5 2510411418381323442585600
Fi24'.2 95 13 3 6 2510411418381323442585600
Fi24'.2 95 13 3 7 2510411418381323442585600
Fi24'.2 95 13 3 8 2510411418381323442585600
Fi24'.2 95 13 5 12 2510411418381323442585600
Fi24'.2 95 13 7 24 2510411418381323442585600
Fi24'.2 95 13 7 25 2510411418381323442585600
Fi24'.2 95 13 11 37 2510411418381323442585600
Fi24'.2 95 13 17 56 2510411418381323442585600
Fi24'.2 95 13 23 70 2510411418381323442585600
Fi24'.2 95 13 23 71 2510411418381323442585600
Fi24'.2 95 13 29 80 2510411418381323442585600
Fi24'.2 95 13 2 93 2510411418381323442585600
Fi24'.2 95 13 2 94 2510411418381323442585600
Fi24'.2 96 13 -1 -1 2510411418381323442585600
Fi24'.2 96 13 2 2 2510411418381323442585600
Fi24'.2 96 13 2 3 2510411418381323442585600
Fi24'.2 96 13 3 4 2510411418381323442585600
Fi24'.2 96 13 3 5 2510411418381323442585600
Fi24'.2 96 13 3 6 2510411418381323442585600
Fi24'.2 96 13 3 7 2510411418381323442585600
Fi24'.2 96 13 3 8 2510411418381323442585600
Fi24'.2 96 13 5 12 2510411418381323442585600
Fi24'.2 96 13 7 24 2510411418381323442585600
Fi24'.2 96 13 7 25 2510411418381323442585600
Fi24'.2 96 13 11 37 2510411418381323442585600
Fi24'.2 96 13 17 56 2510411418381323442585600
Fi24'.2 96 13 23 70 2510411418381323442585600
Fi24'.2 96 13 23 71 2510411418381323442585600
Fi24'.2 96 13 29 80 2510411418381323442585600
Fi24'.2 96 13 2 93 2510411418381323442585600
Fi24'.2 96 13 2 94 2510411418381323442585600
Fi24'.2 97 13 -1 -1 2510411418381323442585600
Fi24'.2 97 13 2 2 2510411418381323442585600
Fi24'.2 97 13 2 3 2510411418381323442585600
Fi24'.2 97 13 3 4 2510411418381323442585600
Fi24'.2 97 13 3 5 2510411418381323442585600
Fi24'.2 97 13 3 6 2510411418381323442585600
Fi24'.2 97 13 3 7 2510411418381323442585600
Fi24'.2 97 13 3 8 2510411418381323442585600
Fi24'.2 97 13 5 12 2510411418381323442585600
Fi24'.2 97 13 7 24 2510411418381323442585600
Fi24'.2 97 13 7 25 2510411418381323442585600
Fi24'.2 97 13 11 37 2510411418381323442585600
Fi24'.2 97 13 17 56 2510411418381323442585600
Fi24'.2 97 13 23 70 2510411418381323442585600
Fi24'.2 97 13 23 71 2510411418381323442585600
Fi24'.2 97 13 29 80 2510411418381323442585600
Fi24'.2 97 13 2 93 2510411418381323442585600
Fi24'.2 97 13 2 94 2510411418381323442585600
Fi24'.2 98 13 -1 -1 2510411418381323442585600
Fi24'.2 98 13 2 2 2510411418381323442585600
Fi24'.2 98 13 2 3 2510411418381323442585600
Fi24'.2 98 13 3 4 2510411418381323442585600
Fi24'.2 98 13 3 5 2510411418381323442585600
Fi24'.2 98 13 3 6 2510411418381323442585600
Fi24'.2 98 13 3 7 2510411418381323442585600
Fi24'.2 98 13 3 8 2510411418381323442585600
Fi24'.2 98 13 5 12 2510411418381323442585600
Fi24'.2 98 13 7 24 2510411418381323442585600
Fi24'.2 98 13 7 25 2510411418381323442585600
Fi24'.2 98 13 11 37 2510411418381323442585600
Fi24'.2 98 13 17 56 2510411418381323442585600
Fi24'.2 98 13 23 70 2510411418381323442585600
Fi24'.2 98 13 23 71 2510411418381323442585600
Fi24'.2 98 13 29 80 2510411418381323442585600
Fi24'.2 98 13 2 93 2510411418381323442585600
Fi24'.2 98 13 2 94 2510411418381323442585600
Fi24'.2 99 13 -1 -1 2510411418381323442585600
Fi24'.2 99 13 2 2 2510411418381323442585600
Fi24'.2 99 13 2 3 2510411418381323442585600
Fi24'.2 99 13 3 4 2510411418381323442585600
Fi24'.2 99 13 3 5 2510411418381323442585600
Fi24'.2 99 13 3 6 2510411418381323442585600
Fi24'.2 99 13 3 7 2510411418381323442585600
Fi24'.2 99 13 3 8 2510411418381323442585600
Fi24'.2 99 13 5 12 2510411418381323442585600
Fi24'.2 99 13 7 24 2510411418381323442585600
Fi24'.2 99 13 7 25 2510411418381323442585600
Fi24'.2 99 13 11 37 2510411418381323442585600
Fi24'.2 99 13 17 56 2510411418381323442585600
Fi24'.2 99 13 23 70 2510411418381323442585600
Fi24'.2 99 13 23 71 2510411418381323442585600
Fi24'.2 99 13 29 80 2510411418381323442585600
Fi24'.2 99 13 2 93 2510411418381323442585600
Fi24'.2 99 13 2 94 2510411418381323442585600
Fi24'.2 100 13 -1 -1 2510411418381323442585600
Fi24'.2 100 13 2 2 2510411418381323442585600
Fi24'.2 100 13 2 3 2510411418381323442585600
Fi24'.2 100 13 3 4 2510411418381323442585600
Fi24'.2 100 13 3 5 2510411418381323442585600
Fi24'.2 100 13 3 6 2510411418381323442585600
Fi24'.2 100 13 3 7 2510411418381323442585600
Fi24'.2 100 13 3 8 2510411418381323442585600
Fi24'.2 100 13 5 12 2510411418381323442585600
Fi24'.2 100 13 7 24 2510411418381323442585600
Fi24'.2 100 13 7 25 2510411418381323442585600
Fi24'.2 100 13 11 37 2510411418381323442585600
Fi24'.2 100 13 17 56 2510411418381323442585600
Fi24'.2 100 13 23 70 2510411418381323442585600
Fi24'.2 100 13 23 71 2510411418381323442585600
Fi24'.2 100 13 29 80 2510411418381323442585600
Fi24'.2 100 13 2 93 2510411418381323442585600
Fi24'.2 100 13 2 94 2510411418381323442585600
Fi24'.2 101 13 -1 -1 2510411418381323442585600
Fi24'.2 101 13 2 2 2510411418381323442585600
Fi24'.2 101 13 2 3 2510411418381323442585600
Fi24'.2 101 13 3 4 2510411418381323442585600
Fi24'.2 101 13 3 5 2510411418381323442585600
Fi24'.2 101 13 3 6 2510411418381323442585600
Fi24'.2 101 13 3 7 2510411418381323442585600
Fi24'.2 101 13 3 8 2510411418381323442585600
Fi24'.2 101 13 5 12 2510411418381323442585600
Fi24'.2 101 13 7 24 2510411418381323442585600
Fi24'.2 101 13 7 25 2510411418381323442585600
Fi24'.2 101 13 11 37 2510411418381323442585600
Fi24'.2 101 13 17 56 2510411418381323442585600
Fi24'.2 101 13 23 70 2510411418381323442585600
Fi24'.2 101 13 23 71 2510411418381323442585600
Fi24'.2 101 13 29 80 2510411418381323442585600
Fi24'.2 101 13 2 93 2510411418381323442585600
Fi24'.2 101 13 2 94 2510411418381323442585600
Fi24'.2 102 13 -1 -1 2510411418381323442585600
Fi24'.2 102 13 2 2 2510411418381323442585600
Fi24'.2 102 13 2 3 2510411418381323442585600
Fi24'.2 102 13 3 4 2510411418381323442585600
Fi24'.2 102 13 3 5 2510411418381323442585600
Fi24'.2 102 13 3 6 2510411418381323442585600
Fi24'.2 102 13 3 7 2510411418381323442585600
Fi24'.2 102 13 3 8 2510411418381323442585600
Fi24'.2 102 13 5 12 2510411418381323442585600
Fi24'.2 102 13 7 24 2510411418381323442585600
Fi24'.2 102 13 7 25 2510411418381323442585600
Fi24'.2 102 13 11 37 2510411418381323442585600
Fi24'.2 102 13 17 56 2510411418381323442585600
Fi24'.2 102 13 23 70 2510411418381323442585600
Fi24'.2 102 13 23 71 2510411418381323442585600
Fi24'.2 102 13 29 80 2510411418381323442585600
Fi24'.2 102 13 2 93 2510411418381323442585600
Fi24'.2 102 13 2 94 2510411418381323442585600
Fi24'.2 103 13 -1 -1 2510411418381323442585600
Fi24'.2 103 13 2 2 2510411418381323442585600
Fi24'.2 103 13 2 3 2510411418381323442585600
Fi24'.2 103 13 3 4 2510411418381323442585600
Fi24'.2 103 13 3 5 2510411418381323442585600
Fi24'.2 103 13 3 6 2510411418381323442585600
Fi24'.2 103 13 3 7 2510411418381323442585600
Fi24'.2 103 13 3 8 2510411418381323442585600
Fi24'.2 103 13 5 12 2510411418381323442585600
Fi24'.2 103 13 7 24 2510411418381323442585600
Fi24'.2 103 13 7 25 2510411418381323442585600
Fi24'.2 103 13 11 37 2510411418381323442585600
Fi24'.2 103 13 17 56 2510411418381323442585600
Fi24'.2 103 13 23 70 2510411418381323442585600
Fi24'.2 103 13 23 71 2510411418381323442585600
Fi24'.2 103 13 29 80 2510411418381323442585600
Fi24'.2 103 13 2 93 2510411418381323442585600
Fi24'.2 103 13 2 94 2510411418381323442585600
Fi24'.2 104 13 -1 -1 2510411418381323442585600
Fi24'.2 104 13 2 2 2510411418381323442585600
Fi24'.2 104 13 2 3 2510411418381323442585600
Fi24'.2 104 13 3 4 2510411418381323442585600
Fi24'.2 104 13 3 5 2510411418381323442585600
Fi24'.2 104 13 3 6 2510411418381323442585600
Fi24'.2 104 13 3 7 2510411418381323442585600
Fi24'.2 104 13 3 8 2510411418381323442585600
Fi24'.2 104 13 5 12 2510411418381323442585600
Fi24'.2 104 13 7 24 2510411418381323442585600
Fi24'.2 104 13 7 25 2510411418381323442585600
Fi24'.2 104 13 11 37 2510411418381323442585600
Fi24'.2 104 13 17 56 2510411418381323442585600
Fi24'.2 104 13 23 70 2510411418381323442585600
Fi24'.2 104 13 23 71 2510411418381323442585600
Fi24'.2 104 13 29 80 2510411418381323442585600
Fi24'.2 104 13 2 93 2510411418381323442585600
Fi24'.2 104 13 2 94 2510411418381323442585600
Fi24'.2 105 13 -1 -1 2510411418381323442585600
Fi24'.2 105 13 2 2 2510411418381323442585600
Fi24'.2 105 13 2 3 2510411418381323442585600
Fi24'.2 105 13 3 4 2510411418381323442585600
Fi24'.2 105 13 3 5 2510411418381323442585600
Fi24'.2 105 13 3 6 2510411418381323442585600
Fi24'.2 105 13 3 7 2510411418381323442585600
Fi24'.2 105 13 3 8 2510411418381323442585600
Fi24'.2 105 13 5 12 2510411418381323442585600
Fi24'.2 105 13 7 24 2510411418381323442585600
Fi24'.2 105 13 7 25 2510411418381323442585600
Fi24'.2 105 13 11 37 2510411418381323442585600
Fi24'.2 105 13 17 56 2510411418381323442585600
Fi24'.2 105 13 23 70 2510411418381323442585600
Fi24'.2 105 13 23 71 2510411418381323442585600
Fi24'.2 105 13 29 80 2510411418381323442585600
Fi24'.2 105 13 2 93 2510411418381323442585600
Fi24'.2 105 13 2 94 2510411418381323442585600
Fi24'.2 106 13 -1 -1 2510411418381323442585600
Fi24'.2 106 13 2 2 2510411418381323442585600
Fi24'.2 106 13 2 3 2510411418381323442585600
Fi24'.2 106 13 3 4 2510411418381323442585600
Fi24'.2 106 13 3 5 2510411418381323442585600
Fi24'.2 106 13 3 6 2510411418381323442585600
Fi24'.2 106 13 3 7 2510411418381323442585600
Fi24'.2 106 13 3 8 2510411418381323442585600
Fi24'.2 106 13 5 12 2510411418381323442585600
Fi24'.2 106 13 7 24 2510411418381323442585600
Fi24'.2 106 13 7 25 2510411418381323442585600
Fi24'.2 106 13 11 37 2510411418381323442585600
Fi24'.2 106 13 17 56 2510411418381323442585600
Fi24'.2 106 13 23 70 2510411418381323442585600
Fi24'.2 106 13 23 71 2510411418381323442585600
Fi24'.2 106 13 29 80 2510411418381323442585600
Fi24'.2 106 13 2 93 2510411418381323442585600
Fi24'.2 106 13 2 94 2510411418381323442585600
Fi24'.2 107 13 -1 -1 2510411418381323442585600
Fi24'.2 107 13 2 2 2510411418381323442585600
Fi24'.2 107 13 2 3 2510411418381323442585600
Fi24'.2 107 13 3 4 2510411418381323442585600
Fi24'.2 107 13 3 5 2510411418381323442585600
Fi24'.2 107 13 3 6 2510411418381323442585600
Fi24'.2 107 13 3 7 2510411418381323442585600
Fi24'.2 107 13 3 8 2510411418381323442585600
Fi24'.2 107 13 5 12 2510411418381323442585600
Fi24'.2 107 13 7 24 2510411418381323442585600
Fi24'.2 107 13 7 25 2510411418381323442585600
Fi24'.2 107 13 11 37 2510411418381323442585600
Fi24'.2 107 13 17 56 2510411418381323442585600
Fi24'.2 107 13 23 70 2510411418381323442585600
Fi24'.2 107 13 23 71 2510411418381323442585600
Fi24'.2 107 13 29 80 2510411418381323442585600
Fi24'.2 107 13 2 93 2510411418381323442585600
Fi24'.2 107 13 2 94 2510411418381323442585600
Fi24'.2 108 13 -1 -1 2510411418381323442585600
Fi24'.2 108 13 2 2 2510411418381323442585600
Fi24'.2 108 13 2 3 2510411418381323442585600
Fi24'.2 108 13 3 4 2510411418381323442585600
Fi24'.2 108 13 3 5 2510411418381323442585600
Fi24'.2 108 13 3 6 2510411418381323442585600
Fi24'.2 108 13 3 7 2510411418381323442585600
Fi24'.2 108 13 3 8 2510411418381323442585600
Fi24'.2 108 13 5 12 2510411418381323442585600
Fi24'.2 108 13 7 24 2510411418381323442585600
Fi24'.2 108 13 7 25 2510411418381323442585600
Fi24'.2 108 13 11 37 2510411418381323442585600
Fi24'.2 108 13 17 56 2510411418381323442585600
Fi24'.2 108 13 23 70 2510411418381323442585600
Fi24'.2 108 13 23 71 2510411418381323442585600
Fi24'.2 108 13 29 80 2510411418381323442585600
Fi24'.2 108 13 2 93 2510411418381323442585600
Fi24'.2 108 13 2 94 2510411418381323442585600
Fi24'.2 109 13 -1 -1 2510411418381323442585600
Fi24'.2 109 13 2 2 2510411418381323442585600
Fi24'.2 109 13 2 3 2510411418381323442585600
Fi24'.2 109 13 3 4 2510411418381323442585600
Fi24'.2 109 13 3 5 2510411418381323442585600
Fi24'.2 109 13 3 6 2510411418381323442585600
Fi24'.2 109 13 3 7 2510411418381323442585600
Fi24'.2 109 13 3 8 2510411418381323442585600
Fi24'.2 109 13 5 12 2510411418381323442585600
Fi24'.2 109 13 7 24 2510411418381323442585600
Fi24'.2 109 13 7 25 2510411418381323442585600
Fi24'.2 109 13 11 37 2510411418381323442585600
Fi24'.2 109 13 17 56 2510411418381323442585600
Fi24'.2 109 13 23 70 2510411418381323442585600
Fi24'.2 109 13 23 71 2510411418381323442585600
Fi24'.2 109 13 29 80 2510411418381323442585600
Fi24'.2 109 13 2 93 2510411418381323442585600
Fi24'.2 109 13 2 94 2510411418381323442585600
Fi24'.2 110 13 -1 -1 2510411418381323442585600
Fi24'.2 110 13 2 2 2510411418381323442585600
Fi24'.2 110 13 2 3 2510411418381323442585600
Fi24'.2 110 13 3 4 2510411418381323442585600
Fi24'.2 110 13 3 5 2510411418381323442585600
Fi24'.2 110 13 3 6 2510411418381323442585600
Fi24'.2 110 13 3 7 2510411418381323442585600
Fi24'.2 110 13 3 8 2510411418381323442585600
Fi24'.2 110 13 5 12 2510411418381323442585600
Fi24'.2 110 13 7 24 2510411418381323442585600
Fi24'.2 110 13 7 25 2510411418381323442585600
Fi24'.2 110 13 11 37 2510411418381323442585600
Fi24'.2 110 13 17 56 2510411418381323442585600
Fi24'.2 110 13 23 70 2510411418381323442585600
Fi24'.2 110 13 23 71 2510411418381323442585600
Fi24'.2 110 13 29 80 2510411418381323442585600
Fi24'.2 110 13 2 93 2510411418381323442585600
Fi24'.2 110 13 2 94 2510411418381323442585600
Fi24'.2 111 13 -1 -1 2510411418381323442585600
Fi24'.2 111 13 2 2 2510411418381323442585600
Fi24'.2 111 13 2 3 2510411418381323442585600
Fi24'.2 111 13 3 4 2510411418381323442585600
Fi24'.2 111 13 3 5 2510411418381323442585600
Fi24'.2 111 13 3 6 2510411418381323442585600
Fi24'.2 111 13 3 7 2510411418381323442585600
Fi24'.2 111 13 3 8 2510411418381323442585600
Fi24'.2 111 13 5 12 2510411418381323442585600
Fi24'.2 111 13 7 24 2510411418381323442585600
Fi24'.2 111 13 7 25 2510411418381323442585600
Fi24'.2 111 13 11 37 2510411418381323442585600
Fi24'.2 111 13 17 56 2510411418381323442585600
Fi24'.2 111 13 23 70 2510411418381323442585600
Fi24'.2 111 13 23 71 2510411418381323442585600
Fi24'.2 111 13 29 80 2510411418381323442585600
Fi24'.2 111 13 2 93 2510411418381323442585600
Fi24'.2 111 13 2 94 2510411418381323442585600
Fi24'.2 112 13 -1 -1 2510411418381323442585600
Fi24'.2 112 13 2 2 2510411418381323442585600
Fi24'.2 112 13 2 3 2510411418381323442585600
Fi24'.2 112 13 3 4 2510411418381323442585600
Fi24'.2 112 13 3 5 2510411418381323442585600
Fi24'.2 112 13 3 6 2510411418381323442585600
Fi24'.2 112 13 3 7 2510411418381323442585600
Fi24'.2 112 13 3 8 2510411418381323442585600
Fi24'.2 112 13 5 12 2510411418381323442585600
Fi24'.2 112 13 7 24 2510411418381323442585600
Fi24'.2 112 13 7 25 2510411418381323442585600
Fi24'.2 112 13 11 37 2510411418381323442585600
Fi24'.2 112 13 17 56 2510411418381323442585600
Fi24'.2 112 13 23 70 2510411418381323442585600
Fi24'.2 112 13 23 71 2510411418381323442585600
Fi24'.2 112 13 29 80 2510411418381323442585600
